Date,Open,High,Low,Close,Adj_Close,Volume,Price,InvestAmount,BuyPrice,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2005-09-02,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000,1218.02002,10000.0,1218.02002,8.210046,10000.0,0.0,8.210046,10000.0,1218.0199721170868
2005-10-03,1228.810059,1233.339966,1225.150024,1226.699951,1226.699951,2097490000,1226.699951,10000.0,1226.699951,8.151953,10000.0,0.0,16.361999,20000.0,1222.344531374192
2005-11-01,1207.01001,1207.339966,1201.660034,1202.76001,1202.76001,2457850000,1202.76001,10000.0,1202.76001,8.314211,10000.0,0.0,24.67621,30000.0,1215.7458540027014
2005-12-01,1249.47998,1266.170044,1249.47998,1264.670044,1264.670044,2614830000,1264.670044,10000.0,1264.670044,7.907201,10000.0,0.0,32.583411,40000.0,1227.6185571854342
2006-01-03,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,2554570000,1268.800049,10000.0,1268.800049,7.881462,10000.0,0.0,40.464873,50000.0,1235.639612658614
2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000,1282.459961,10000.0,1282.459961,7.797514,10000.0,0.0,48.262387,60000.0,1243.204153992632
2006-03-01,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,2308320000,1291.23999,10000.0,1291.23999,7.744494,10000.0,0.0,56.006881,70000.0,1249.8464251205132
2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000,1297.810059,10000.0,1297.810059,7.705288,10000.0,0.0,63.712169,80000.0,1255.6470962399662
2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,2437040000,1305.189941,10000.0,1305.189941,7.66172,10000.0,0.0,71.373889,90000.0,1260.9653370576457
2006-06-01,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,2360160000,1285.709961,10000.0,1285.709961,7.777804,10000.0,0.0,79.15169300000001,100000.0,1263.3968549478782
2006-07-03,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,1114470000,1280.189941,10000.0,1280.189941,7.811341,10000.0,0.0,86.96303400000001,110000.0,1264.9052699794258
2006-08-01,1278.530029,1278.660034,1265.709961,1270.920044,1270.920044,2527690000,1270.920044,10000.0,1270.920044,7.868316,10000.0,0.0,94.83135000000001,120000.0,1265.4043204067007
2006-09-01,1303.800049,1312.030029,1303.800049,1311.01001,1311.01001,1800520000,1311.01001,10000.0,1311.01001,7.627707,10000.0,0.0,102.45905700000002,130000.0,1268.7994971493831
2006-10-02,1335.819946,1338.540039,1330.280029,1331.319946,1331.319946,2154480000,1331.319946,10000.0,1331.319946,7.511342,10000.0,0.0,109.97039900000001,140000.0,1273.069855825475
2006-11-01,1377.76001,1381.949951,1366.26001,1367.810059,1367.810059,2821160000,1367.810059,10000.0,1367.810059,7.310957,10000.0,0.0,117.28135600000002,150000.0,1278.9756625938055
2006-12-01,1400.630005,1402.459961,1385.930054,1396.709961,1396.709961,2800980000,1396.709961,10000.0,1396.709961,7.159683,10000.0,0.0,124.44103900000002,160000.0,1285.7494704781434
2007-01-03,1418.030029,1429.420044,1407.859985,1416.599976,1416.599976,3429160000,1416.599976,10000.0,1416.599976,7.059156,10000.0,0.0,131.50019500000002,170000.0,1292.7737483583198
2007-02-01,1437.900024,1446.640015,1437.900024,1445.939941,1445.939941,2914890000,1445.939941,10000.0,1445.939941,6.915917,10000.0,0.0,138.41611200000003,180000.0,1300.4266439733544
2007-03-01,1406.800049,1409.459961,1380.869995,1403.170044,1403.170044,3874910000,1403.170044,10000.0,1403.170044,7.12672,10000.0,0.0,145.54283200000003,190000.0,1305.457626384513
2007-04-02,1420.829956,1425.48999,1416.369995,1424.550049,1424.550049,2875880000,1424.550049,10000.0,1424.550049,7.01976,10000.0,0.0,152.56259200000002,200000.0,1310.937349569939
2007-05-01,1482.369995,1487.27002,1476.699951,1486.300049,1486.300049,3400350000,1486.300049,10000.0,1486.300049,6.728117,10000.0,0.0,159.29070900000002,210000.0,1318.3443109666866
2007-06-01,1530.619995,1540.560059,1530.619995,1536.339966,1536.339966,2927020000,1536.339966,10000.0,1536.339966,6.508976,10000.0,0.0,165.799685,220000.0,1326.9024003272382
2007-07-02,1504.660034,1519.449951,1504.660034,1519.430054,1519.430054,2648990000,1519.430054,10000.0,1519.430054,6.581415,10000.0,0.0,172.3811,230000.0,1334.25300105406
2007-08-01,1455.180054,1468.380005,1439.589966,1465.810059,1465.810059,5256780000,1465.810059,10000.0,1465.810059,6.822166,10000.0,0.0,179.203266,240000.0,1339.2613056505343
2007-09-04,1473.959961,1496.400024,1472.150024,1489.420044,1489.420044,2766600000,1489.420044,10000.0,1489.420044,6.714023,10000.0,0.0,185.917289,250000.0,1344.6839793366391
2007-10-01,1527.290039,1549.02002,1527.25,1547.040039,1547.040039,3281990000,1547.040039,10000.0,1547.040039,6.463957,10000.0,0.0,192.381246,260000.0,1351.483085830518
2007-11-01,1545.790039,1545.790039,1506.660034,1508.439941,1508.439941,4241470000,1508.439941,10000.0,1508.439941,6.629366,10000.0,0.0,199.010612,270000.0,1356.7115707377454
2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,1472.420044,10000.0,1472.420044,6.79154,10000.0,0.0,205.802152,280000.0,1360.5299909594726
2008-01-02,1467.969971,1471.77002,1442.069946,1447.160034,1447.160034,3452650000,1447.160034,10000.0,1447.160034,6.910086,10000.0,0.0,212.712238,290000.0,1363.3442190571093
2008-02-01,1378.599976,1396.02002,1375.930054,1395.420044,1395.420044,4650770000,1395.420044,10000.0,1395.420044,7.166301,10000.0,0.0,219.87853900000002,300000.0,1364.3896369531542
2008-03-03,1330.449951,1335.130005,1320.040039,1331.339966,1331.339966,4117570000,1331.339966,10000.0,1331.339966,7.511229,10000.0,0.0,227.389768,310000.0,1363.2979299226868
2008-04-01,1326.410034,1370.180054,1326.410034,1370.180054,1370.180054,4745120000,1370.180054,10000.0,1370.180054,7.298311,10000.0,0.0,234.68807900000002,320000.0,1363.5119489814392
2008-05-01,1385.969971,1410.069946,1383.069946,1409.339966,1409.339966,4448780000,1409.339966,10000.0,1409.339966,7.09552,10000.0,0.0,241.783599,330000.0,1364.8568445703381
2008-06-02,1399.619995,1399.619995,1377.790039,1385.670044,1385.670044,3714320000,1385.670044,10000.0,1385.670044,7.216725,10000.0,0.0,249.000324,340000.0,1365.4600706463336
2008-07-01,1276.689941,1285.310059,1260.680054,1284.910034,1284.910034,5846290000,1284.910034,10000.0,1284.910034,7.782646,10000.0,0.0,256.78297,350000.0,1363.0187391321163
2008-08-01,1269.420044,1270.52002,1254.540039,1260.310059,1260.310059,4684870000,1260.310059,10000.0,1260.310059,7.934555,10000.0,0.0,264.71752499999997,360000.0,1359.9401852975168
2008-09-02,1287.829956,1303.040039,1272.199951,1277.579956,1277.579956,4783560000,1277.579956,10000.0,1277.579956,7.827299,10000.0,0.0,272.54482399999995,370000.0,1357.5748552832545
2008-10-01,1164.170044,1167.030029,1140.77002,1161.060059,1161.060059,5782130000,1161.060059,10000.0,1161.060059,8.612819,10000.0,0.0,281.15764299999995,380000.0,1351.5549353214633
2008-11-03,968.6699829,975.5700073,958.8200073,966.2999878,966.2999878,4492280000,966.2999878,10000.0,966.2999878,10.348753,10000.0,0.0,291.50639599999994,390000.0,1337.8780203505382
2008-12-01,888.6099854,888.6099854,815.6900024,816.210022,816.210022,6052010000,816.210022,10000.0,816.210022,12.251749,10000.0,0.0,303.75814499999996,400000.0,1316.8371172400991
2009-01-02,902.9899902,934.7299805,899.3499756,931.7999878,931.7999878,4048270000,931.7999878,10000.0,931.7999878,10.731917,10000.0,0.0,314.49006199999997,410000.0,1303.6977937954682
2009-02-02,823.0900269,830.7800293,812.8699951,825.4400024,825.4400024,5673270000,825.4400024,10000.0,825.4400024,12.114751,10000.0,0.0,326.604813,420000.0,1285.9577791953727
2009-03-02,729.5700073,729.5700073,699.7000122,700.8200073,700.8200073,7868290000,700.8200073,10000.0,700.8200073,14.268999,10000.0,0.0,340.873812,430000.0,1261.4638756702143
2009-04-01,793.5900269,813.6199951,783.3200073,811.0800171,811.0800171,6034140000,811.0800171,10000.0,811.0800171,12.32924,10000.0,0.0,353.203052,440000.0,1245.7423499273725
2009-05-01,872.7399902,880.4799805,866.0999756,877.5200195,877.5200195,5312170000,877.5200195,10000.0,877.5200195,11.395751,10000.0,0.0,364.59880300000003,450000.0,1234.2333444248854
2009-06-01,923.2600098,947.7700195,923.2600098,942.8699951,942.8699951,6370440000,942.8699951,10000.0,942.8699951,10.605916,10000.0,0.0,375.204719,460000.0,1225.9973734498792
2009-07-01,920.8200073,931.9199829,920.8200073,923.3300171,923.3300171,3919400000,923.3300171,10000.0,923.3300171,10.830364,10000.0,0.0,386.035083,470000.0,1217.505922900795
2009-08-03,990.2199707,1003.609985,990.2199707,1002.630005,1002.630005,5603440000,1002.630005,10000.0,1002.630005,9.973769,10000.0,0.0,396.008852,480000.0,1212.094117532504
2009-09-01,1019.52002,1028.449951,996.2800293,998.039978,998.039978,6862360000,998.039978,10000.0,998.039978,10.019639,10000.0,0.0,406.028491,490000.0,1206.8118638502144
2009-10-01,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,5791450000,1029.849976,10000.0,1029.849976,9.710152,10000.0,0.0,415.73864299999997,500000.0,1202.6786742554505
2009-11-02,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000,1042.880005,10000.0,1042.880005,9.588831,10000.0,0.0,425.327474,510000.0,1199.0760794352072
2009-12-01,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000,1108.859985,10000.0,1108.859985,9.018271,10000.0,0.0,434.345745,520000.0,1197.2029333451856
2010-01-04,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,3991400000,1132.98999,10000.0,1132.98999,8.826203,10000.0,0.0,443.17194800000004,530000.0,1195.9240705370637
2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,4077610000,1089.189941,10000.0,1089.189941,9.181135,10000.0,0.0,452.353083,540000.0,1193.7577531664574
2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3847640000,1115.709961,10000.0,1115.709961,8.962903,10000.0,0.0,461.315986,550000.0,1192.2413631683685
2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,1178.099976,4006870000,1178.099976,10000.0,1178.099976,8.488244,10000.0,0.0,469.80423,560000.0,1191.9858618556925
2010-05-03,1188.579956,1205.130005,1188.579956,1202.26001,1202.26001,4938050000,1202.26001,10000.0,1202.26001,8.317668,10000.0,0.0,478.12189800000004,570000.0,1192.164597321999
2010-06-01,1087.300049,1094.77002,1069.890015,1070.709961,1070.709961,5271480000,1070.709961,10000.0,1070.709961,9.339597,10000.0,0.0,487.46149500000007,580000.0,1189.8375686063162
2010-07-01,1031.099976,1033.579956,1010.909973,1027.369995,1027.369995,6435770000,1027.369995,10000.0,1027.369995,9.733592,10000.0,0.0,497.19508700000006,590000.0,1186.6569389491974
2010-08-02,1107.530029,1127.300049,1107.530029,1125.859985,1125.859985,4144180000,1125.859985,10000.0,1125.859985,8.882099,10000.0,0.0,506.07718600000004,600000.0,1185.5898993241715
2010-09-01,1049.719971,1081.300049,1049.719971,1080.290039,1080.290039,4396880000,1080.290039,10000.0,1080.290039,9.256773,10000.0,0.0,515.333959,610000.0,1183.6984335045538
2010-10-01,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,4298910000,1146.23999,10000.0,1146.23999,8.724177,10000.0,0.0,524.0581360000001,620000.0,1183.0748487797541
2010-11-01,1185.709961,1195.810059,1177.650024,1184.380005,1184.380005,4129180000,1184.380005,10000.0,1184.380005,8.443236,10000.0,0.0,532.5013720000001,630000.0,1183.0955432730789
2010-12-01,1186.599976,1207.609985,1186.599976,1206.069946,1206.069946,4548110000,1206.069946,10000.0,1206.069946,8.291393,10000.0,0.0,540.792765,640000.0,1183.4477852158395
2011-01-03,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,4286670000,1271.869995,10000.0,1271.869995,7.862439,10000.0,0.0,548.655204,650000.0,1184.7149088555807
2011-02-01,1289.140015,1308.859985,1289.140015,1307.589966,1307.589966,5164500000,1307.589966,10000.0,1307.589966,7.647657,10000.0,0.0,556.302861,660000.0,1186.4041087503952
2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1306.329956,1180420000,1306.329956,10000.0,1306.329956,7.655034,10000.0,0.0,563.957895,670000.0,1188.0319540521725
2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,4223740000,1332.410034,10000.0,1332.410034,7.505197,10000.0,0.0,571.463092,680000.0,1189.9281152526296
2011-05-02,1365.209961,1370.579956,1358.589966,1361.219971,1361.219971,3846250000,1361.219971,10000.0,1361.219971,7.346351,10000.0,0.0,578.809443,690000.0,1192.1021820647802
2011-06-01,1345.199951,1345.199951,1313.709961,1314.550049,1314.550049,4241090000,1314.550049,10000.0,1314.550049,7.607166,10000.0,0.0,586.416609,700000.0,1193.6906104922414
2011-07-01,1320.640015,1341.01001,1318.180054,1339.670044,1339.670044,3796930000,1339.670044,10000.0,1339.670044,7.464525,10000.0,0.0,593.881134,710000.0,1195.5254332089964
2011-08-01,1292.589966,1307.380005,1274.72998,1286.939941,1286.939941,4967390000,1286.939941,10000.0,1286.939941,7.77037,10000.0,0.0,601.6515039999999,720000.0,1196.7060585956751
2011-09-01,1219.119995,1229.290039,1203.849976,1204.420044,1204.420044,4780410000,1204.420044,10000.0,1204.420044,8.302751,10000.0,0.0,609.9542549999999,730000.0,1196.8110624951705
2011-10-03,1131.209961,1138.98999,1098.920044,1099.22998,1099.22998,5670340000,1099.22998,10000.0,1099.22998,9.097277,10000.0,0.0,619.0515319999998,740000.0,1195.3770594981747
2011-11-01,1251.0,1251.0,1215.420044,1218.280029,1218.280029,5645540000,1218.280029,10000.0,1218.280029,8.208293,10000.0,0.0,627.2598249999999,750000.0,1195.6767675978613
2011-12-01,1246.910034,1251.089966,1239.72998,1244.579956,1244.579956,3818680000,1244.579956,10000.0,1244.579956,8.034839,10000.0,0.0,635.2946639999999,760000.0,1196.2952674823664
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000,1277.060059,10000.0,1277.060059,7.830485,10000.0,0.0,643.1251489999999,770000.0,1197.2786341776227
2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,1324.089966,4504360000,1324.089966,10000.0,1324.089966,7.552357,10000.0,0.0,650.6775059999999,780000.0,1198.750522044326
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,1374.089966,3919240000,1374.089966,10000.0,1374.089966,7.277544,10000.0,0.0,657.9550499999999,790000.0,1200.6899255503854
2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,1419.040039,3572010000,1419.040039,10000.0,1419.040039,7.047018,10000.0,0.0,665.0020679999999,800000.0,1203.0037777265982
2012-05-01,1397.859985,1415.319946,1395.72998,1405.819946,1405.819946,3807950000,1405.819946,10000.0,1405.819946,7.113286,10000.0,0.0,672.1153539999999,810000.0,1205.150269487818
2012-06-01,1309.869995,1309.869995,1277.25,1278.040039,1278.040039,4669350000,1278.040039,10000.0,1278.040039,7.824481,10000.0,0.0,679.9398349999999,820000.0,1205.9890563699655
2012-07-02,1362.329956,1366.349976,1355.699951,1365.51001,1365.51001,3301650000,1365.51001,10000.0,1365.51001,7.323271,10000.0,0.0,687.2631059999999,830000.0,1207.6888643575758
2012-08-01,1379.319946,1385.030029,1373.349976,1375.319946,1375.319946,4440920000,1375.319946,10000.0,1375.319946,7.271035,10000.0,0.0,694.5341409999999,840000.0,1209.4437845640769
2012-09-04,1406.540039,1409.310059,1396.560059,1404.939941,1404.939941,3200310000,1404.939941,10000.0,1404.939941,7.117742,10000.0,0.0,701.6518829999999,850000.0,1211.4269491670418
2012-10-01,1440.900024,1457.140015,1440.900024,1444.48999,1444.48999,3505080000,1444.48999,10000.0,1444.48999,6.922859,10000.0,0.0,708.5747419999999,860000.0,1213.704001884956
2012-11-01,1412.199951,1428.349976,1412.199951,1427.589966,1427.589966,3929890000,1427.589966,10000.0,1427.589966,7.004812,10000.0,0.0,715.5795539999999,870000.0,1215.79773365073
2012-12-03,1416.339966,1423.72998,1408.459961,1409.459961,1409.459961,3074280000,1409.459961,10000.0,1409.459961,7.094916,10000.0,0.0,722.6744699999999,880000.0,1217.699028443609
2013-01-02,1426.189941,1462.430054,1426.189941,1462.420044,1462.420044,4202600000,1462.420044,10000.0,1462.420044,6.837981,10000.0,0.0,729.5124509999999,890000.0,1219.9928853578951
2013-02-01,1498.109985,1514.410034,1498.109985,1513.170044,1513.170044,3836320000,1513.170044,10000.0,1513.170044,6.608643,10000.0,0.0,736.121094,900000.0,1222.6249286099116
2013-03-01,1514.680054,1519.98999,1501.47998,1518.199951,1518.199951,3695610000,1518.199951,10000.0,1518.199951,6.586748,10000.0,0.0,742.707842,910000.0,1225.2462523480397
2013-04-01,1569.180054,1570.569946,1558.469971,1562.170044,1562.170044,2753110000,1562.170044,10000.0,1562.170044,6.401352,10000.0,0.0,749.109194,920000.0,1228.1253619215358
2013-05-01,1597.550049,1597.550049,1581.280029,1582.699951,1582.699951,3530320000,1582.699951,10000.0,1582.699951,6.318317,10000.0,0.0,755.427511,930000.0,1231.0909868359295
2013-06-03,1631.709961,1640.420044,1622.719971,1640.420044,1640.420044,3952070000,1640.420044,10000.0,1640.420044,6.096,10000.0,0.0,761.523511,940000.0,1234.367667474419
2013-07-01,1609.780029,1626.609985,1609.780029,1614.959961,1614.959961,3104690000,1614.959961,10000.0,1614.959961,6.192104,10000.0,0.0,767.715615,950000.0,1237.43738102813
2013-08-01,1689.420044,1707.849976,1689.420044,1706.869995,1706.869995,3775170000,1706.869995,10000.0,1706.869995,5.858677,10000.0,0.0,773.574292,960000.0,1240.99263629614
2013-09-03,1635.949951,1651.349976,1633.410034,1639.77002,1639.77002,3731610000,1639.77002,10000.0,1639.77002,6.098416,10000.0,0.0,779.6727080000001,970000.0,1244.1117792723867
2013-10-01,1682.410034,1696.550049,1682.069946,1695.0,1695.0,3238690000,1695.0,10000.0,1695.0,5.899705,10000.0,0.0,785.5724130000001,980000.0,1247.4979820860892
2013-11-01,1758.699951,1765.670044,1752.699951,1761.640015,1761.640015,3686290000,1761.640015,10000.0,1761.640015,5.676529,10000.0,0.0,791.248942,990000.0,1251.186507115734
2013-12-02,1806.550049,1810.02002,1798.599976,1800.900024,1800.900024,3095430000,1800.900024,10000.0,1800.900024,5.552779,10000.0,0.0,796.801721,1000000.0,1255.017369622373
2014-01-02,1845.859985,1845.859985,1827.73999,1831.97998,1831.97998,3080600000,1831.97998,10000.0,1831.97998,5.458575,10000.0,0.0,802.260296,1010000.0,1258.9430201591329
2014-02-03,1782.680054,1784.829956,1739.660034,1741.890015,1741.890015,4726040000,1741.890015,10000.0,1741.890015,5.740891,10000.0,0.0,808.0011870000001,1020000.0,1262.374383120801
2014-03-03,1857.680054,1857.680054,1834.439941,1845.72998,1845.72998,3428220000,1845.72998,10000.0,1845.72998,5.417911,10000.0,0.0,813.4190980000001,1030000.0,1266.2599175904768
2014-04-01,1873.959961,1885.839966,1873.959961,1885.52002,1885.52002,3336190000,1885.52002,10000.0,1885.52002,5.303577,10000.0,0.0,818.7226750000001,1040000.0,1270.2714017295293
2014-05-01,1884.390015,1888.589966,1878.040039,1883.680054,1883.680054,3416740000,1883.680054,10000.0,1883.680054,5.308757,10000.0,0.0,824.0314320000001,1050000.0,1274.2232386106357
2014-06-02,1923.869995,1925.880005,1915.97998,1924.969971,1924.969971,2509020000,1924.969971,10000.0,1924.969971,5.194886,10000.0,0.0,829.2263180000001,1060000.0,1278.2999972270536
2014-07-01,1962.290039,1978.579956,1962.290039,1973.319946,1973.319946,3188240000,1973.319946,10000.0,1973.319946,5.067602,10000.0,0.0,834.2939200000001,1070000.0,1282.5216321844944
2014-08-01,1929.800049,1937.349976,1916.369995,1925.150024,1925.150024,3789660000,1925.150024,10000.0,1925.150024,5.1944,10000.0,0.0,839.48832,1080000.0,1286.497946749277
2014-09-02,2004.069946,2006.119995,1994.849976,2002.280029,2002.280029,2819980000,2002.280029,10000.0,2002.280029,4.994306,10000.0,0.0,844.4826260000001,1090000.0,1290.7311132769235
2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,1946.160034,4188590000,1946.160034,10000.0,1946.160034,5.138324,10000.0,0.0,849.6209500000001,1100000.0,1294.6950048724668
2014-11-03,2018.209961,2024.459961,2013.680054,2017.810059,2017.810059,3555440000,2017.810059,10000.0,2017.810059,4.955868,10000.0,0.0,854.5768180000001,1110000.0,1298.888498517637
2014-12-01,2065.780029,2065.780029,2049.570068,2053.439941,2053.439941,4159010000,2053.439941,10000.0,2053.439941,4.869877,10000.0,0.0,859.4466950000001,1120000.0,1303.1640083274738
2015-01-02,2058.899902,2072.360107,2046.040039,2058.199951,2058.199951,2708700000,2058.199951,10000.0,2058.199951,4.858614,10000.0,0.0,864.3053090000001,1130000.0,1307.408375528097
2015-02-02,1996.670044,2021.660034,1980.900024,2020.849976,2020.849976,4008330000,2020.849976,10000.0,2020.849976,4.948413,10000.0,0.0,869.253722,1140000.0,1311.469794316279
2015-03-02,2105.22998,2117.52002,2104.5,2117.389893,2117.389893,3409490000,2117.389893,10000.0,2117.389893,4.722796,10000.0,0.0,873.976518,1150000.0,1315.824826314155
2015-04-01,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3543270000,2059.689941,10000.0,2059.689941,4.8551,10000.0,0.0,878.831618,1160000.0,1319.9343039567336
2015-05-01,2087.379883,2108.409912,2087.379883,2108.290039,2108.290039,3379390000,2108.290039,10000.0,2108.290039,4.74318,10000.0,0.0,883.5747980000001,1170000.0,1324.166332774919
2015-06-01,2108.639893,2119.149902,2102.540039,2111.72998,2111.72998,3011710000,2111.72998,10000.0,2111.72998,4.735454,10000.0,0.0,888.3102520000001,1180000.0,1328.364720933109
2015-07-01,2067.0,2082.780029,2067.0,2077.419922,2077.419922,3727260000,2077.419922,10000.0,2077.419922,4.813663,10000.0,0.0,893.1239150000001,1190000.0,1332.4018985652174
2015-08-03,2104.48999,2105.699951,2087.310059,2098.040039,2098.040039,3476770000,2098.040039,10000.0,2098.040039,4.766353,10000.0,0.0,897.8902680000001,1200000.0,1336.4662061355584
2015-09-01,1970.089966,1970.089966,1903.069946,1913.849976,1913.849976,4371850000,1913.849976,10000.0,1913.849976,5.22507,10000.0,0.0,903.1153380000001,1210000.0,1339.8067213426066
2015-10-01,1919.650024,1927.209961,1900.699951,1923.819946,1923.819946,3983600000,1923.819946,10000.0,1923.819946,5.197992,10000.0,0.0,908.3133300000001,1220000.0,1343.1488449035533
2015-11-02,2080.76001,2106.199951,2080.76001,2104.050049,2104.050049,3760020000,2104.050049,10000.0,2104.050049,4.752739,10000.0,0.0,913.0660690000001,1230000.0,1347.1095266382085
2015-12-01,2082.929932,2103.370117,2082.929932,2102.629883,2102.629883,3712120000,2102.629883,10000.0,2102.629883,4.755949,10000.0,0.0,917.8220180000001,1240000.0,1351.0244640916862
